"Publication";"Publication date";"Publication week";"Publication language";"Priority";"Priority date";"First filing date";"International publication";"International application";"International application date";"IPC1-7 further and additional";"IPC 1-7 main";"IPC full level (additional information)";"IPC full level (invention information)";"Inventor (city)";"Inventor (country)";"Applicant / Proprietor (city)";"Applicant / Proprietor (country)";"Representative (city)";"Representative (country)";"Title (en)";"Abstract (en)"
"EP 0591490 A1 19940413";"19940413";"199415";"en";"GR 19920100163 19920421";"19920421";"19920421";"WO1993021576 19931028 [1993-26]";"GR1993000007 19930414 (en)";"19930414";"";"";"G06F 7/ 00 (    .  )";"G06F 11/ 08 (    .  )
G06F 11/ 10 (    .  )";"F-38100 Grenoble";"FR";"Cholargos, GR-155 61 Athens";"GR";"";"";"IMPLEMENTATION TECHNIQUES OF SELF-CHECKING ARITHMETIC OPERATORS AND DATA PATHS BASED ON DOUBLE-RAIL AND PARITY CODES";""
"EP 0592512 A1 19940420";"19940420";"199416";"en";"US 19910721324 19910701";"19910701";"19910701";"WO1993003058 19930218 [1993-05]";"CA1992000281 19920702 (en)";"19920702";"";"";"A61K 38/ 00 (    .  )";"A61K 38/ 22 (    .  )
A61K 38/ 24 (    .  )
C07K 1/ 04 (    .  )
C07K 1/ 113 (    .  )
C07K 7/ 04 (    .  )
C07K 7/ 14 (    .  )
C07K 7/ 23 (    .  )
C07K 14/ 575 (    .  )
C07K 14/ 655 (    .  )
C07K 14/ 665 (    .  )
C07K 14/ 70 (    .  )";"Calgary, Alberta T2N 0B1
Calgary, Alberta T3G 1A4
GR-262 23 Patras";"CA
CA
GR";"Calgary, Alberta T2N 4N1";"CA";"D-81675 München";"DE";"NON-DESENSITIZING ANALOGS OF GnRH AND OTHER BIOLOGICALLY ACTIVE LIGANDS";""
"EP 0593621 A1 19940427";"19940427";"199417";"en";"GB 19910014994 19910710";"19910710";"19910710";"WO1993000822 19930121 [1993-03]";"GB1992001257 19920710 (en)";"19920710";"";"";"";"A23B 4/ 02 (    .  )
A23B 4/ 00 (    .  )
A23B 4/ 023 (    .  )
A23B 4/ 06 (    .  )
A23B 4/ 20 (    .  )
A23B 4/ 22 (    .  )
A23L 3/ 00 (    .  )
A23L 3/ 3571 (    .  )
A61K 35/ 74 (    .  )";"GR-502 00 Ptolemais
Woking, Surrey GU23 6LL
Twickenham, Middlesex TW1 2BQ";"GR
GB
GB";"London SW1P 2AB";"GB";"London SW6 1TR";"GB";"DESTRUCTION OF GRAM NEGATIVE BACTERIA";""
"EP 0593621 B1 19970108";"19970108";"199702";"en";"GB 9114994 19910710";"19910710";"19910710";"WO9300822 19930121 [1993-03]";"GB9201257 19920710 (en)";"19920710";" 6A 23B   4/023  B
 6A 23L   3/3571 B
 6A 23L   3/00   B
 6A 23B   4/00   B
 6A 23B   4/20   B
 6A 61K  35/74   B";" 6A 23B   4/22   A";"";"";"GR-502 00 Ptolemais
Woking, Surrey GU23 6LL
Twickenham, Middlesex TW1 2BQ";"GR
GB
GB";"London SW1P 2AB";"GB";"Bristol BS12 7DU";"GB";"DESTRUCTION OF GRAM NEGATIVE BACTERIA";""
"EP 0600539 A1 19940608";"19940608";"199423";"en";"EP 92203751 19921203";"19921203";"19921203";"";"";"";" 5A 23D   9/00   B";" 5C 11B   3/00   A";"";"";"NL-3133 AT  Vlaardingen
NL-3133 AT  Vlaardingen
G-18547 N. Faliro, Pireus
NL-3133 AT  Vlaardingen
NL-3133 AT  Vlaardingen";"NL
NL
GR
NL
NL";"NL-3000 DK  Rotterdam
London EC4P 4BQ";"NL
GB";"NL-3130 AC  Vlaardingen";"NL";"Olive oil blends";"Pure olive oil blends have been prepared in which an alcohol washed virgin olive oil has been incorporated. These blends appear to possess a savoury flavour while they are much cheaper than traditional virgin olive oils blends having the same quality. The invention employs with benefit ethanol washed Lampante oil. Ethanol washing has been found to let unaffected the attractive original taste and flavour of olive oil while removing flavour spoiling substances together with fatty acids."
"EP 0600539 B1 19970521";"19970521";"199721";"en";"EP 92203751 19921203";"19921203";"19921203";"";"";"";" 6A 23D   9/00   B";" 6C 11B   3/00   A";"";"";"NL-3133 AT  Vlaardingen
NL-3133 AT  Vlaardingen
G-18547 N. Faliro, Pireus
NL-3133 AT  Vlaardingen
NL-3133 AT  Vlaardingen";"NL
NL
GR
NL
NL";"NL-3000 DK  Rotterdam
London EC4P 4BQ";"NL
GB";"3130 AC  Vlaardingen";"NL";"Olive oil blends";""
"EP 0610320 A1 19940817";"19940817";"199433";"en";"US 19910773724 19911009";"19911009";"19911009";"WO1993007262 19930415 [1993-10]";"US1992008529 19921007 (en)";"19921007";"";"";"C12R 1/ 645 (    .  )";"A61K 31/ 715 (    .  )
A61K 39/ 395 (    .  )
A61P 17/ 00 (    .  )
C07K 1/ 18 (    .  )
C07K 1/ 20 (    .  )
C07K 1/ 22 (    .  )
C07K 14/ 37 (    .  )
C07K 14/ 41 (    .  )
C07K 16/ 00 (    .  )
C07K 16/ 40 (    .  )
C08B 37/ 08 (    .  )
C12N 9/ 80 (    .  )
C12P 19/ 26 (    .  )";"GR-711 10 Heraklion
GR-711 10 Heraklion
Hanover, NH 03755
GR-714 09 Heraklion";"GR
GR
US
GR";"Lebanon, NH 03766";"US";"Sevenoaks Kent TN13 2BN";"GB";"PURIFIED CHITIN DEACETYLASE";""
"EP 0610320 B1 20040121";"20040121";"200404";"en";"US 773724 19911009";"19911009";"19911009";"WO1993007262 19930415 [1993-10]";"US1992008529 19921007 (en)";"19921007";" 7C 07K  14/37   B
 7C 12P  19/26   B";" 7C 12N   9/80   A";"";"";"GR-711 10 Heraklion
GR-711 10 Heraklion
Hanover, NH 03755
GR-714 09 Heraklion";"GR
GR
US
GR";"Lebanon, NH 03766";"US";"9830 Sint-Martens-Latem";"BE";"PURIFIED CHITIN DEACETYLASE";""
"EP 0616091 A1 19940921";"19940921";"199438";"en";"GR 92010353 19920804";"19920804";"19920804";"";"";"";"";" 5E 04B   2/26   A";"";"";"Nicosia 149";"CY";"Nicosia 149";"CY";"111 41 Athens";"GR";"Cement blocks for masonry walls to buildings";"These Cement Blocks are lightweight and multicellular; they are provided with a slab (2) as a base for the grooves (3) on one horizontal side; pyramoidal/conoidal tongues (6) on the opposite horizontal side for their mechanical interlocking. Grooves (3) are deeper than pyramoidal/conoidal tongues (6) to allow, the application of shear connectors, and bonding mortar, when desirable.
They are provided with tongues/grooves (5) (4) at their opposite vertical edges; with grooves (4) deeper than tongues (5) for mortar bonding to the perimetral contact with the bearing elements.
These blocks can be erected in running bond; at an angle by super-imposition; they eliminate thermal bridge, and facilitate the installation of plumbing/electrical conduits, without excessive mortar. From their fabrik they allow substantial reductions to wall plasterworks.<img file=""imgaf001.tif"" he=""125"" id=""iaf01"" img-content=""drawing"" img-format=""tif"" inline=""no"" orientation=""portrait"" wi=""77""/>"
"EP 0616091 B1 20000329";"20000329";"200013";"en";"GR 92010353 19920804";"19920804";"19920804";"";"";"";"";" 7E 04B   2/26   A";"";"";"Nicosia 149";"CY";"Nicosia 149";"CY";"111 41 Athens";"GR";"Building blocks";""
"EP 0653910 B1 20000823";"20000823";"200034";"en";"GR 93100228 19930604";"19930604";"19930604";"WO9428705 19941222 [1994-28]";"GR9400012 19940603 (en)";"19940603";" 7C 05G   3/04   B
 7C 05F  11/02   B
 7C 05D   3/02   B
 7A 01G   1/00   B";" 7A 01G   9/24   A";"";"";"GR-151 32 Marousi";"GR";"1010 Nicosia";"CY";"80469 München";"DE";"METHOD OF CULTIVATION OF COAL AND LIGNITE INFIELDS FORMED BY UNCOVERING (OPEN CAST MINING)";""
"EP 0654072 B1 20010912";"20010912";"200137";"en";"GR 93100227 19930604";"19930604";"19930604";"WO9429410 19941222 [1994-28]";"GR9400011 19940603 (en)";"19940603";" 7C 10J   3/62   B";" 7C 10J   3/58   A";"";"";"GR-151 32 Marousi";"GR";"1010 Nicosia";"CY";"80469 München";"DE";"LOW-POLLUTANT PROCESS FOR GASIFICATION OF LOW CALORIFIC VALUE SOLID FUELS TO PRODUCE ELECTRIC ENERGY";""
"EP 0655571 A1 19950531";"19950531";"199522";"en";"YU 733/93 19931124";"19931124";"19931124";"";"";"";"";" 6F 16K   3/26   A";"";"";"11000 Belgrade";"YU";"Nicosia";"CY";"114 73 Athens";"GR";"Cylindrical axially sliding valve";"This invention relates to a valve with axially sliding control device for fluid flow and a chamber, by which a maximum flow is made possible with simple structure and maintenance, without hydraulic strokes, noise and cavitation in the system or on the valve. The valve consists of a hollow cylindrical housing (9) with chamber (11) therein, axially sliding along the cylindrical body (1). At the middle of body (1), which has been carried out in axial direction with inlet/outlet openings, radially, and under angle relative to axial axis, two overflow openings (5,5') have been made. The axes of overflow openings (5,5') are placed in the same level. The inlet opening on body (1) with overflow openings (5) and outlet opening with overflow openings (5') have been mutually separated. On body (1), in bearings (3), in front of overflow openings (5) and between overflow openings (5) and (5'), sealing rings (7) are placed, over which the surface (10) of housing (9) slides.<img file=""imgaf001.tif"" he=""58"" id=""iaf01"" img-content=""drawing"" img-format=""tif"" inline=""no"" orientation=""portrait"" wi=""77""/>"
"EP 0666285 A1 19950809";"19950809";"199532";"en";"";"";"19940202";"";"";"";" 6C 08J  11/06   B
 6C 08L  67/02   J
 6C 08L  23:08   J";" 6C 08L  67/02   A";"";"";"N. Smyrni 171,23
Vrilissia
P. Faliron 17562
B-4000 Liège
Congleton, Cheshire CWIZ 4JQ
264 41 Patras
B-1400 Nivelles";"GR
GR
GR
BE
GB
GR
BE";"L-2920 Luxembourg";"LU";"82336 Feldafing";"DE";"A pet packaging material";"The present invention relates to a packaging material utilizing polyethylene terephthalate (PET) as main constituent, suitable for the production of containers through reaction extrusion blending. According to the invention, the PET consists of post consumer PET regrind at a composition of between 80 and 90% by weight, and that the material further includes an ethylene copolymer at a rate of 10 to 20% by weight."
"EP 0666285 B1 20000517";"20000517";"200020";"en";"";"";"19940202";"";"";"";" 7C 08J  11/06   B
 7C 08L  67/02   J
 7C 08L  23:08   J";" 7C 08L  67/02   A";"";"";"N. Smyrni 171,23
Vrilissia
P. Faliron 17562
B-4000 Liège
Congleton, Cheshire CWIZ 4JQ
264 41 Patras
B-1400 Nivelles";"GR
GR
GR
BE
GB
GR
BE";"2920 Luxembourg";"LU";"82340 Feldafing";"DE";"A PET packaging material";""
"EP 0668281 A1 19950823";"19950823";"199534";"fr";"FR 9401806 19940217";"19940217";"19940217";"";"";"";" 6C 07D 491/14   B
 6A 61K  31/435  B
 6C 07D 491/04   J
 6C 07D 311:00   J
 6C 07D 221:00   J
 6C 07D 491/14   K
 6C 07D 317:00   K
 6C 07D 311:00   K
 6C 07D 221:00   K";" 6C 07D 491/04   A";"";"";"F-78170 La Celle Saint Cloud
Paris 14ème
Athenes 11253
F-92170 Vanves
F-78580 Les Alluets Le Roi
F-92400 Saint Cloud";"FR
FR
GR
FR
FR
FR";"F-92415 Courbevoie Cédex";"FR";"";"";"Acronycin analogues, process for their preparation and pharmaceutical compositions containing them";""
"EP 0668281 B1 20000329";"20000329";"200013";"fr";"FR 9401806 19940217";"19940217";"19940217";"";"";"";" 7C 07D 491/14   B
 7A 61K  31/435  B
 7C 07D 491/04   J
 7C 07D 311:00   J
 7C 07D 221:00   J
 7C 07D 491/14   K
 7C 07D 317:00   K
 7C 07D 311:00   K
 7C 07D 221:00   K";" 7C 07D 491/04   A";"";"";"F-78170 La Celle Saint Cloud
Paris 14ème
Athenes 11253
F-92170 Vanves
F-78580 Les Alluets Le Roi
F-92400 Saint Cloud";"FR
FR
GR
FR
FR
FR";"92415 Courbevoie Cédex";"FR";"";"";"Acronycin analogues, process for their preparation and pharmaceutical compositions containing them";""
"EP 0669942 A1 19950906";"19950906";"199536";"en";"SE 19920003435 19921111";"19921111";"19921111";"WO1994011403 19940526 [1994-12]";"SE1993000960 19931111 (en)";"19931111";"";"";"";"G01N 33/ 531 (    .  )
A61K 31/ 74 (    .  )
A61K 39/ 395 (    .  )
C07K 16/ 00 (    .  )
C08F 20/ 02 (    .  )
C08F 20/ 06 (    .  )
C08F 22/ 02 (    .  )
C08F 26/ 06 (    .  )
C08F 120/ 04 (    .  )
C08J 5/ 00 (    .  )";"S-244 94 Furulund
GR-711 70 Heraklion, Kreta
S-221 00 Lund
D-2000 Norderstedt";"SE
GR
SE
DE";"S-244 94 Furulund";"SE";"S-200 71 Malmö";"SE";"ARTIFICIAL ANTIBODIES, METHOD OF PRODUCING THE SAME AND USE THEREOF";""
"EP 0691035 A1 19960110";"19960110";"199602";"en";"US 19920975599 19921112";"19921112";"19921112";"WO1994011903 19940526 [1994-12]";"US1993009727 19931012 (en)";"19931012";"";"";"";"H01L 27/ 04 (    .  )
H01L 21/ 822 (    .  )
H01L 21/ 8234 (    .  )
H01L 27/ 06 (    .  )
H01L 29/ 10 (    .  )
H01L 29/ 43 (    .  )
H01L 29/ 78 (    .  )";"GR-153 43 Agia Paraskevi";"GR";"New York, NY 10027";"US";"Warlingham Surrey CR6 9HJ";"GB";"LINEAR VOLTAGE-CONTROLLED RESISTANCE ELEMENT";""
"EP 0691339 A1 19960110";"19960110";"199602";"fr";"FR 9408419   19940707
FR 9408418   19940707";"19940707
19940707";"19940707";"";"";"";" 6C 07D 498/04   B
 6A 61K  31/44   B";" 6C 07D 471/04   A";"";"";"F-46450 Saint Jean le Blanc
F-45000 Orleans
F-45800 Saint Jean de Braye
GR-117-41 Coukaki Athenes
F-78000 Versailles
F-95600 Eaubonne
F-75015 Paris
F-75015 Paris
F-78600 le Mesnil le Roi";"FR
FR
FR
GR
FR
FR
FR
FR
FR";"F-92415 Courbevoie Cédex";"FR";"";"";"Amine derivatives of 1,3-dihydro-2H-pyrrolo(2,3-b)pyridin-2-ones and oxazolo(4,5-b)pyridin-2(3H)-ones, their process of preparation and pharmaceutical compositions containing them";""
"EP 0695442 A1 19960207";"19960207";"199606";"en";"GR 19930100359 19930902";"19930902";"19930902";"WO1995006908 19950309 [1995-11]";"GR1994000021 19940902 (en)";"19940902";"";"";"";"G06F 11/ 00 (    .  )
G06F 11/ 08 (    .  )
H03K 19/ 007 (    .  )";"F-38100 Grenoble";"FR";"Cholargos, GR-155 61 Athens";"GR";"38000 Grenoble";"FR";"STRONGLY FAIL-SAFE INTERFACE BASED ON CONCURRENT CHECKING";""
"EP 0695442 B1 20000809";"20000809";"200032";"en";"GR 93100359 19930902";"19930902";"19930902";"WO9506908 19950309 [1995-11]";"GR9400021 19940902 (en)";"19940902";" 7G 06F  11/00   B";" 7G 06F  11/08   A";"";"";"F-38100 Grenoble";"FR";"Kantza 15344, ATHENS";"GR";"";"";"STRONGLY FAIL-SAFE INTERFACE BASED ON CONCURRENT CHECKING";""
"EP 0698681 A1 19960228";"19960228";"199609";"fr";"FR 9409978   19940810";"19940810";"19940810";"";"";"";" 6D 21C   5/00   B";" 6D 21B   1/02   A";"";"";"F-31000 Toulouse
GR-50200 Ptolemais
F-75008 Paris
F-31240 Saint-Jean
Kaolack";"FR
GR
FR
FR
SN";"F-75008 Paris";"FR";"F-31000 Toulouse";"FR";"Process for depithing pith containing plants, in particular sorghum";""
"EP 0720975 A1 19960710";"19960710";"199628";"en";"US 369228   19950106";"19950106";"19950106";"";"";"";" 6C 07C  19/03   B
 6B 01J  23/83   B";" 6C 07C  17/154  A";"";"";"Madison, Indiana 47250
Union, Kentucky 41091
DeWitt, Michigan 48820
GR-74100 Rethymno, Crete";"US
US
US
GR";"Midland Michigan 48686-0994";"US";"Sevenoaks, Kent TN13 1XR";"GB";"Oxyhydrochlorination catalyst and process";"A catalyst composition and a process are described for the oxyhydrochlorination of methane to form methyl chloride. The process comprises contacting methane, oxygen and hydrogen chloride with a fixed-bed of a catalyst comprising a support selected from alumina or pyrogenic silica and, retained on the support, from 0.3 to 5 weight percent copper, from 5 to 25 weight percent lanthanum and from 0.1 to 5 weight percent lithium. The contact of the reactants with the fixed-bed of catalyst is effected at a temperature within a range of 200°C. to 400°C. This process can be conducted at a gauge pressure within a range of 0 to 689.5 kPa (0 to 100 psi)."
"EP 0722317 A1 19960724";"19960724";"199630";"en";"GB 19930020668 19931007";"19931007";"19931007";"WO1995009610 19950413 [1995-16]";"GB1994002191 19941007 (en)";"19941007";"";"";"C12R 1/ 07 (    .  )";"C12N 1/ 20 (    .  )
A61K 9/ 127 (    .  )
A61K 39/ 00 (    .  )";"Northwood Middlesex HA6 2RQ
GR-Patra
Ankara 06531";"GB
GR
TR";"London SW1A 2HB";"GB";"Farnborough, Hampshire GU14 6TD";"GB";"LIPOSOMES CONTAINING PARTICULATE MATERIALS";""
"EP 0722317 B1 20011121";"20011121";"200147";"en";"GB 9320668 19931007";"19931007";"19931007";"WO9509610 19950413 [1995-16]";"GB9402191 19941007 (en)";"19941007";"";" 7A 61K   9/127  A";"";"";"Northwood Middlesex HA6 2RQ
GR-Patra
Ankara 06531";"GB
GR
TR";"Salisbury, Wiltshire SP4 0JQ";"GB";"Bristol BS34 8JH";"GB";"LIPOSOMES CONTAINING PARTICULATE MATERIALS";""
"EP 0725075 A1 19960807";"19960807";"199632";"fr";"FR 9501328   19950206";"19950206";"19950206";"";"";"";" 6A 61K  38/07   B";" 6C 07K   5/03   A";"";"";"F-94300 Vincennes
Parha 8
GR-15342 Ag Paraskevi/Athenes";"FR
CZ
GR";"75015 Paris";"FR";"75008 Paris";"FR";"Peptide derivatives comprising a phosphinic acid moiety as inhibitors of zinc depending endopeptidase 24-25";""
"EP 0735786 A2 19961002";"19961002";"199640";"de";"DE 19512168   19950331";"19950331";"19950331";"";"";"";" 6H 04M   3/36   B
 6H 04Q   3/545  B";" 6H 04Q   3/66   A";"";"";"152 35 Vrilissia, Athens
81476 München";"GR
DE";"80333 München";"DE";"";"";"Method for overload defence in a communication network";""
"EP 0736112 B1 20010103";"20010103";"200101";"en";"GR 94100414 19940906";"19940906";"19940906";"WO9607776 19960314 [1996-12]";"GR9500015 19950905 (en)";"19950905";" 7D 06M  11/44   B
 7D 06M 101:04   Z";" 7D 01C   1/00   A";"";"";"15132 Maroussi";"GR";"Curaçao, Netherlands Antilles";"AN";"80469 München";"DE";"A METHOD FOR THE PRODUCTION OF QUALITY COTTON YARNS INVOLVING A LOW-COST PROCESS, FREE OF ENVIRONMENTAL POLLUTION";""
"EP 0736380 B1 20020515";"20020515";"200220";"en";"BE 9500312 19950405";"19950405";"19950405";"";"";"";"";" 7B 41F  17/00   A";"";"";"9880 Maria-Aalter";"BE";"9880 Maria-Aalter";"BE";"542 49 Thessaloniki";"GR";"Ink cartridge with a squeegee";""
"EP 0738148 A1 19961023";"19961023";"199643";"en";"US 19940180136 19940111";"19940111";"19940111";"WO1995018613 19950713 [1995-30]";"US1995000538 19950111 (en)";"19950111";"";"";"";"A61K 31/ 335 (    .  )
A61K 31/ 337 (    .  )
A61P 35/ 00 (    .  )
C07D 305/ 14 (    .  )
C07D 405/ 12 (    .  )
C07D 405/ 14 (    .  )
C07D 407/ 12 (    .  )
C07D 409/ 12 (    .  )
C07D 409/ 14 (    .  )
C07D 411/ 12 (    .  )
C07D 411/ 14 (    .  )
C07D 413/ 12 (    .  )
C07D 417/ 12 (    .  )
C07D 417/ 14 (    .  )";"La Jolla, CA 92037
La Jolla, CA 92037
San Diego, CA 92117
GR-152 32 Halandri";"US
US
US
GR";"La Jolla, CA 92037";"US";"GB-London EC4M 8SH";"GB";"SELF-ASSEMBLED TAXO-DIPERPENOID NANOSTRUCTURES";""
